0,557.100958
1,561.360953
2,561.060943
3,576.5010120000001
4,577.32097
5,582.161012
6,586.891025
7,579.7410219999999
8,575.3610110000001
9,581.731
10,581.8409690000001
11,586.761023
12,591.801031
13,587.681025
14,569.091004
15,574.181004
16,580.0009650000001
17,578.160961
18,577.3709610000001
19,570.6109650000001
20,576.281013
21,578.5109620000001
22,530.700938
23,526.840874
24,521.530875
25,525.7308929999999
26,525.100915
27,525.050923
28,532.820918
29,537.760944
30,537.970896
31,544.100914
32,538.56093
33,533.890895
34,535.790937
35,534.2709150000001
36,535.3009480000001
37,537.680933
38,542.6609030000001
39,535.450922
40,535.050929
41,529.550889
42,518.4208679999999
43,530.460905
44,529.8108940000001
45,531.250905
46,524.0308769999999
47,518.39091
48,518.260907
49,519.6708990000001
50,518.130905
51,520.900897
52,529.020894
53,525.60089
54,528.060886
55,523.080917
56,521.060919
57,519.030874
58,519.170862
59,516.730899
60,509.510871
61,504.730868
62,508.37087
63,502.95087199999995
64,500.370859
65,485.02081799999996
66,484.58082
67,493.00085700000005
68,487.01082699999995
69,480.220812
70,474.880824
71,482.80082400000003
72,493.65083799999996
73,497.57084800000007
74,506.38086100000004
75,521.0309
76,532.440897
77,535.360925
78,546.600915
79,531.990913
80,527.280934
81,534.0109110000001
82,538.26092
83,528.940883
84,597.6210530000001
85,594.9409969999999
86,602.551031
87,595.351037
88,606.99102
89,618.231071
90,618.981066
91,622.521085
92,607.2210660000001
93,610.9410190000001
94,603.6910330000001
95,606.771021
96,592.4009900000001
97,601.171059
98,577.520997
99,579.041019
100,546.020929
101,573.410976
102,549.01092
103,562.1309809999999
104,563.7709580000001
105,557.230961
106,539.000928
107,533.150886
108,504.88087300000007
109,490.92085099999997
110,498.170868
111,518.820861
112,523.290869
113,520.040873
114,526.860908
115,539.080939
116,540.700944
117,540.960948
118,532.500936
119,524.84091
120,522.180887
121,534.0309440000001
122,534.9609320000001
123,524.850896
124,530.12089
125,529.5209309999999
126,532.070924
127,542.56092
128,546.680926
129,546.6709400000001
130,546.6309349999999
131,539.200955
132,520.6608650000001
133,525.510893
134,531.89093
135,539.3409429999999
136,528.8409
137,527.500933
138,515.04087
139,495.520861
140,501.900867
141,504.700879
142,514.7109019999999
143,515.1208809999999
144,537.1709099999999
145,543.180912
146,548.500958
147,558.990954
148,591.681015
149,582.41097
150,590.5109940000001
151,580.700968
152,583.670987
153,590.4910219999999
154,596.421013
155,583.161025
156,586.310977
157,598.670996
158,600.141027
159,592.641022
160,578.651012
161,584.820974
162,597.501037
163,596.141037
164,608.331048
165,612.3410240000001
166,600.95106
167,595.081046
168,608.3510200000001
169,613.0010219999999
170,616.561075
171,611.471075
172,600.871049
173,594.881019
174,580.941
175,580.0009650000001
176,570.110989
177,563.000991
178,588.1909860000001
179,582.930979
180,599.391032
181,613.77105
182,620.361038
183,625.651065
184,623.7710559999999
185,623.391096
186,616.0510519999999
187,627.421106
188,625.391061
189,625.631093
190,618.07105
191,619.54108
192,625.9610610000001
193,621.8310690000001
194,630.371091
195,625.8210730000001
196,629.701108
197,633.141084
198,640.251081
199,639.701114
200,642.401081
201,645.901096
202,665.411118
203,668.281154
204,659.011109
205,650.0211019999999
206,622.461047
207,623.141078
208,625.9610610000001
209,629.641069
210,624.9910679999999
211,628.581079
212,632.911098
213,639.571112
214,585.990995
215,585.5209769999999
216,580.931014
217,569.490997
218,568.100977
219,579.980993
220,577.691005
221,580.110995
222,580.83097
223,585.110998
224,596.331016
225,609.091029
226,606.771021
227,609.85107
228,611.461028
229,605.911058
230,612.201036
231,609.761073
232,605.561056
233,606.5210639999999
234,604.641054
235,614.001035
236,607.941041
237,606.111023
238,609.901062
239,609.3110280000001
240,618.391032
241,618.251043
242,622.401069
243,621.251082
244,614.2510530000001
245,604.961036
246,606.8010400000001
247,607.1410559999999
248,600.2510570000001
249,605.151016
250,617.781087
251,615.991074
252,621.131066
253,625.041059
254,633.981075
255,633.491085
256,639.981091
257,646.0511309999999
258,642.5911219999999
259,649.3310849999999
260,647.021125
261,655.761114
262,648.411083
263,641.241108
264,646.921081
265,642.621081
266,635.151095
267,632.321064
268,630.841109
269,626.861091
270,635.961067
271,651.011129
272,624.6010610000001
273,606.071018
274,609.5710320000001
275,607.451052
276,599.3010360000001
277,596.061026
278,597.6010200000001
279,601.271042
280,609.721068
281,615.4710650000001
282,614.981076
283,604.851067
284,604.431041
285,607.261072
286,611.021029
287,596.971042
288,607.551034
289,612.79107
290,609.151067
291,613.661081
292,605.2310269999999
293,604.001029
294,611.1110259999999
295,628.93108
296,623.051081
297,600.401031
298,614.111065
299,600.801024
300,609.461063
301,603.661013
302,591.5310400000001
303,594.341038
304,588.230992
305,580.86099
306,570.981
307,578.5909730000001
308,570.4109990000001
309,580.570966
310,578.230986
311,580.451011
312,568.50097
313,565.1009389999999
314,561.090963
315,559.050931
316,564.510966
317,570.850997
318,581.530973
319,577.511011
320,565.2109690000001
321,571.4809759999999
322,560.7009559999999
323,564.680974
324,569.3009559999999
325,564.310939
326,580.07099
327,580.470983
328,587.830999
329,595.921037
330,585.981009
331,586.011028
332,581.700981
333,571.1909519999999
334,570.480963
335,576.520984
336,574.921012
337,576.730997
338,580.7610070000001
339,593.060987
340,610.821064
341,615.511071
342,607.571068
343,607.991033
344,613.361071
345,634.9611160000001
346,632.301092
